nct_id,title,status,study_type,intervention_type,phase,locations,start_date,completion_date,enrollment
NCT07148076,"""Perception, Knowledge, and Attitudes of Educational Staff Regarding the Care of Children With Type 1 Diabetes: Evaluation of the Educational Program""",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'Education Program', 'description': 'This intervention consists of a structured educational program specifically designed for educational staff in primary schools and kindergartens, focusing on the care of children with type 1 diabetes. The program includes interactive lectures, practical workshops, and case studies covering diabetes management, symptom recognition, emergency procedures, and day-to-day support for children with type 1 diabetes in educational settings. Unlike standard informational sessions or general health education, this intervention is tailored to address the unique challenges and responsibilities faced by school and kindergarten staff. The program is delivered in-person by certified diabetes educators and includes pre- and post-training assessments to measure changes in knowledge, perceptions, and attitudes. Participants are tracked using unique codes to allow for longitudinal comparison of results before, immediately after, and three months following the intervention.', 'armGroupLabels': ['Intervention Group - Education Program']}]",['NA'],2,2024-10-01,2025-10-01,100.0
NCT06616961,Efficacy and Safety of Semaglutide in Weight Reduction in Overweight or Obese Bangladeshi Adults With or Without Type 2 Diabetes Mellitus,NOT_YET_RECRUITING,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Semaglutide Pen', 'description': 'In this study, the intervention involves administering semaglutide (Fitaro) to participants for weight management. The treatment protocol includes the following steps:\n\nInitial Dose: Participants will start with a subcutaneous injection of semaglutide at a dose of 0.25 mg once weekly for the first four weeks to allow for tolerance and adjustment.\n\nDose Escalation: After the initial period, the dose will be increased at four-week intervals as follows:\n\nWeek 5: Increase to 0.5 mg Week 9: Increase to 1 mg Week 13: Increase to 1.7 mg Week 17: Increase to a maximum dose of 2.4 mg, if necessary, based on individual weight loss response and tolerability.', 'armGroupLabels': ['Semaglutide'], 'otherNames': ['Semaglutide Pen without ADA']}]",['PHASE3'],1,2024-11-01,2026-10,480.0
NCT05691738,"The Effect of Modified Otago Exercises on Metabolic Parameters, Joint Position Sense, Balance and Health-Related Physical Fitness Parameters in Individuals With Diabetic Neuropathy",COMPLETED,INTERVENTIONAL,"[{'type': 'OTHER', 'name': 'Exercise Group', 'description': 'The exercise group will be informed about diabetes and diabetes complications. A total of 16 sessions of 8 weeks, modified otago exercises will be applied individually by the research physiotherapist.Individuals will be allowed to walk at a moderate pace for at least 30 minutes 5 days a week (home program).', 'armGroupLabels': ['Exercise Group']}, {'type': 'OTHER', 'name': 'Control Group', 'description': 'The control group will be informed about diabetes and diabetes complications. Individuals will be allowed to walk at a moderate pace for at least 30 minutes 5 days a week (home program)', 'armGroupLabels': ['Control Group']}]",['NA'],1,2022-12-23,2023-12-31,38.0
NCT05266625,"Randomized, Controlled, Multicenter, Pragmatic, Trial With Open-label Extension of BT-001 to Improve Glycemic Control in Adults With Type 2 Diabetes in a Real-world Setting",UNKNOWN,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'BT-001', 'description': ""Bt-001 is a software application that delivers treatment to participants with type 2 diabetes, using behavioral therapy. BT-001 is accessed via the participants' smartphone.\n\nThe behavioral intervention process involves:\n\nIdentifying maladaptive thoughts based on misinformed core beliefs that lead to disease-promoting behaviors; replacing maladaptive core beliefs with adaptive ways of thinking; and providing collaborative construction of behavioral exercises to test core beliefs.\n\nEach week, Bt-001 asks participants to complete a new lesson, along with one skill exercise. The lessons are expected to take between 10-20 minutes to complete. In addition to completing a lesson and skill, participants will be directed to report plant-based meals consumed and minutes of exercise completed and to measure their blood sugar daily."", 'armGroupLabels': ['Intervention BT-001 + Standard of Care']}, {'type': 'OTHER', 'name': 'Control App', 'description': 'The app asks patients brief questions about their health but does not include any behavioral therapy.', 'armGroupLabels': ['Standard of Care']}]",['NA'],3,2022-02-14,2025-11,500.0
NCT01366794,Effects of Macronutrients on Gut Hormone and Islet Hormone Secretion in Healthy Volunteers and Type 2 Diabetes,COMPLETED,INTERVENTIONAL,"[{'type': 'OTHER', 'name': 'Macronutrients', 'description': 'Glucose 330 kcal Protein 110 kcal Fat emulsion 110 kcal Mixed meal 550 kcal', 'armGroupLabels': ['Healthy volunteers', 'Type 2 diabetes'], 'otherNames': ['Glucose', 'Protein mixture', 'Fat emulsion', 'Mixed meal']}]",['NA'],2,2011-09,2013-09,36.0
NCT06748963,Exercise Training Before (Fasted) Versus After (Fed) Breakfast in Type 1 Diabetes,RECRUITING,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'Fasted Exercise', 'description': 'Participants will complete three sessions of combined resistance-aerobic exercise per week. Sessions will always start with resistance training followed by aerobic training, and will increase in duration throughout the intervention period, so that by the final three weeks of the intervention, all participants accumulate 150 minutes per week of moderate intensity aerobic exercise and 75 minutes of resistance exercise per week. Participants will complete three distinct resistance exercise sessions per week, which will increase in load, but decrease in repetition range throughout the trial. The aerobic component of the exercise sessions will increase in duration from 35 to 50 minutes per session. Participants will walk on a treadmill at a speed and incline that corresponds to 70-80% of ventilatory threshold.', 'armGroupLabels': ['Fasted Exercise']}, {'type': 'BEHAVIORAL', 'name': 'Postprandial Exercise', 'description': 'Participants will complete three sessions of combined resistance-aerobic exercise per week. Sessions will always start with resistance training followed by aerobic training, and will increase in duration throughout the intervention period, so that by the final three weeks of the intervention, all participants accumulate 150 minutes per week of moderate intensity aerobic exercise and 75 minutes of resistance exercise per week. Participants will complete three distinct resistance exercise sessions per week, which will increase in load, but decrease in repetition range throughout the trial. The aerobic component of the exercise sessions will increase in duration from 35 to 50 minutes per session. Participants will walk on a treadmill at a speed and incline that corresponds to 70-80% of ventilatory threshold.', 'armGroupLabels': ['Postprandial Exercise']}]",['NA'],1,2025-01-01,2026-04,20.0
NCT07003542,Targeting Macrophage Migration Inhibitory Factor: A Phase 2 and Pharmacodynamic Study of Sitagliptin in Patients With Progressive Grade 4 Gliomas,RECRUITING,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Sitagliptin', 'description': 'Sitagliptin will be self-administered orally by participants.\n\nDose level - sitagliptin\n\n* 1 100 mg daily\n* -1 50 mg daily\n* -2 25 mg daily', 'armGroupLabels': ['Group 1: Presurgical and post surgical treatment with sitagliptin', 'Group 2: Post surgical treatment with sitagliptin']}]",['PHASE2'],1,2025-08-08,2028-06,48.0
NCT06770283,Research on the Prevention and Treatment of Liver Fibrosis/Cirrhosis with Spirulina Tablets and Its Mechanisms,ACTIVE_NOT_RECRUITING,INTERVENTIONAL,"[{'type': 'DIETARY_SUPPLEMENT', 'name': 'Spirulina tablet', 'description': 'In the Spirulina tablet intervention group, patients will receive oral Spirulina tablet treatment (2g/day) for at least 3 weeks before liver transplantation.', 'armGroupLabels': ['Spirulina treatment']}, {'type': 'DIETARY_SUPPLEMENT', 'name': 'Maltodextrin (Placebo)', 'description': 'In the control group, patients will receive oral maltodextrin tablet treatment (2g/day) for at least 3 weeks before liver transplantation.', 'armGroupLabels': ['placebo']}]",['NA'],1,2024-12-26,2026-12-26,10.0
NCT00062985,,COMPLETED,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'Mail-based weight loss intervention', 'armGroupLabels': ['Mail-based weight loss intervention']}, {'type': 'BEHAVIORAL', 'name': 'Phone-based weight loss intervention', 'armGroupLabels': ['Telephone-based weight loss intervention']}]",['NA'],1,1999-03,2005-02,1801.0
NCT01530165,A Translation Randodomized Trial of Culturally Specific and Cost Effective Life Style Intervention for the Prevention of Type 2 Diabetes in Pakistan,COMPLETED,INTERVENTIONAL,"[{'type': 'BEHAVIORAL', 'name': 'Life style intervention', 'description': 'The main goals of intervention will focus mainly on: Weight reduction ≥ 5% , moderate intensity physical activity ≥ 30 min daily, dietary fat \\<30 proportion of total energy, saturated fat \\<10%, Fiber ≥ 15g/1,000 kcal There will be 9 sessions during the two years course of follow-up', 'armGroupLabels': ['life style intervention arm']}]",['NA'],1,2011-12-15,2017-06-30,1564.0
NCT00361153,Effects on Colesevelam HC1 (WelChol®) on Insulin Sensitivity in Subjects With Type 2 Diabetes Mellitus,COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Colesevelam hydrochloride', 'description': 'Welchol tablet 625mg', 'armGroupLabels': ['1'], 'otherNames': ['Welchol']}, {'type': 'DRUG', 'name': 'placebo', 'description': 'placebo', 'armGroupLabels': ['2']}]",['PHASE2'],1,2006-05,2007-03,35.0
NCT05031871,"Pharmacokinetic Study of HR17031 Injection in Healthy Subjects (Single-center, Randomized, Open-label, 4 Cycles, 4 Sequences)",COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'HR17031 injection ；INS068 injection；SHR20004 injection', 'description': 'HR17031 injection dose+INS068 injection dose+SHR20004 injection dose+(INS068+SHR20004) injection dose', 'armGroupLabels': ['Treatment group A']}, {'type': 'DRUG', 'name': 'HR17031 injection ；INS068 injection；SHR20004 injection', 'description': 'INS068 injection dose+(INS068+SHR20004)injection dose+ HR17031 injection dose +SHR20004 injection dose', 'armGroupLabels': ['Treatment group B']}, {'type': 'DRUG', 'name': 'HR17031 injection ；INS068 injection；SHR20004 injection', 'description': 'SHR20004 injection dose+ HR17031 injection dose +(INS 068+SHR20004) injection dose+ INS068 injection dose', 'armGroupLabels': ['Treatment group C']}, {'type': 'DRUG', 'name': 'HR17031 injection ；INS068 injection；SHR20004 injection', 'description': '(INS 068+SHR20004) injection dose+ SHR20004 injection dose+ INS068 injection dose+ HR17031 injection dose', 'armGroupLabels': ['Treatment group D']}]",['PHASE1'],1,2021-09-02,2021-11-19,24.0
NCT02815943,,COMPLETED,INTERVENTIONAL,"[{'type': 'PROCEDURE', 'name': 'biliopancreatic diversion with duodenal switch', 'armGroupLabels': ['After DBP-DS surgery']}, {'type': 'PROCEDURE', 'name': 'sleeve gastrectomy', 'armGroupLabels': ['After SG surgery']}, {'type': 'OTHER', 'name': 'liquid meal', 'description': 'will be consumed over 30 minutes with \\[U-13C\\]-palmitate (0.2 g mixed in the liquid meal) and H2-glucose', 'armGroupLabels': ['After DBP-DS surgery', 'After SG surgery', 'Before DBP-DS surgery', 'Before SG surgery']}, {'type': 'RADIATION', 'name': 'PET/scan', 'description': 'a dynamic and whole body PET acquisition will be performed on a thoraco-abdominal segment, 150 minutes after an oral administration of 18FTHA', 'armGroupLabels': ['After DBP-DS surgery', 'After SG surgery', 'Before DBP-DS surgery', 'Before SG surgery']}, {'type': 'OTHER', 'name': '[7,7,8,8-2H]-palmitate', 'description': 'i.v. administration of \\[7,7,8,8-2H\\]-palmitate (in 25% human albumin) from time -60 to 360 min.', 'armGroupLabels': ['After DBP-DS surgery', 'After SG surgery', 'Before DBP-DS surgery', 'Before SG surgery']}, {'type': 'DEVICE', 'name': 'indirect calorimetry', 'description': 'will be performed every hour throughout the protocol along with exhaled breath collection', 'armGroupLabels': ['After DBP-DS surgery', 'After SG surgery', 'Before DBP-DS surgery', 'Before SG surgery']}]",['NA'],1,2015-08,2019-12,18.0
NCT04935814,Cardiac Output Response to Vasopressin Infusion In Abdominal Surgery Patients Under Mechanical Ventilation: A Clinical Pharmacodynamics Study,COMPLETED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Vasopressin, Arginine', 'description': 'Once vasopressin infusion started, patients positions will be randomized: Trendelenburg (-30°), anti Trendelenburg (+30°) and supine position (0°).', 'armGroupLabels': ['Continuous vasopressin infusion']}]",['PHASE4'],1,2021-06-09,2022-08-02,20.0
NCT06682351,Heterogeneity of Diabetes: Integrated Muli-Omics to Identify Physiologic Subphenotypes and Evaluate Targeted Prevention,NOT_YET_RECRUITING,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Metformin', 'description': '16 weeks of using metformin: Dosing will initiate at 500mg TID and increased to 1000mg BID after one week.', 'armGroupLabels': ['GLP1a/Metformin/Mediterranean Diet', 'Mediterranean Diet/GLP1a/Metformin', 'Metformin/Mediterranean Diet/GLP1a'], 'otherNames': ['MET']}, {'type': 'DRUG', 'name': 'GLP-1A', 'description': '16 weeks using GLP1a: Dosing will be titrated per clinical guidelines and as per FDA approved clinical protocols.', 'armGroupLabels': ['GLP1a/Metformin/Mediterranean Diet', 'Mediterranean Diet/GLP1a/Metformin', 'Metformin/Mediterranean Diet/GLP1a'], 'otherNames': ['Glucagon-like peptide-1 analog']}, {'type': 'DIETARY_SUPPLEMENT', 'name': 'MED', 'description': '16 weeks of following a Mediterranean diet: a mostly plant-based diet that includes vegetables, whole grains, whole fruits, legumes, nuts and seeds, with fish being the primary animal protein, and olive oil the primary fat.', 'armGroupLabels': ['GLP1a/Metformin/Mediterranean Diet', 'Mediterranean Diet/GLP1a/Metformin', 'Metformin/Mediterranean Diet/GLP1a'], 'otherNames': ['Mediterranean Diet', 'energy-restricted Mediterranean diet']}]",['PHASE4'],1,2024-11,2027-12,200.0
NCT01765270,"Mechanistic Assessment of the Properties of Saxagliptin in Subjects Undergoing Coronary Artery Bypass Graft Surgery: a Randomized, Double-Blind, Placebo-Controlled Clinical Trial",TERMINATED,INTERVENTIONAL,"[{'type': 'DRUG', 'name': 'Saxagliptin', 'description': 'one 5-mg saxagliptin tablet daily', 'armGroupLabels': ['Saxagliptin'], 'otherNames': ['Onglyza']}, {'type': 'DRUG', 'name': 'Placebo', 'description': '5mg placebo tablet daily', 'armGroupLabels': ['Placebo']}]",['PHASE4'],10,2013-03,2014-06,12.0
NCT03660371,Internal Limiting Membrane Peeling in Proliferative Diabetic Retinopathy Patients Undergoing Vitrectomy for Vitreous Hemorrhaging,COMPLETED,INTERVENTIONAL,"[{'type': 'PROCEDURE', 'name': 'PPV/MP', 'description': 'Internal limiting membrane (ILM) peeling during vitrectomy for the indication of diabetic vitreous hemorrhaging', 'armGroupLabels': ['PPV/MP']}, {'type': 'PROCEDURE', 'name': 'PPV without MP', 'description': 'No internal limiting membrane (ILM) peeling during vitrectomy for the indication of diabetic vitreous hemorrhaging', 'armGroupLabels': ['PPV without MP']}]",['NA'],1,2018-09-04,2020-03-04,258.0
NCT05337826,"Readiness, Education, and Sustainability for CGM Technology Adoption Model for Older Adults With Insulin-treated Diabetes",ACTIVE_NOT_RECRUITING,INTERVENTIONAL,"[{'type': 'DEVICE', 'name': 'Continuous Glucose Monitor', 'description': 'Participants will enroll in a series of remote educational visits conducted by CDCES to assess readiness and barriers to CGM initiation and utilization, with the goal to sustain use of CGM Technology over time in older populations on complex insulin regimen.', 'armGroupLabels': ['Single Arm'], 'otherNames': ['the REST model']}]",['NA'],2,2022-04-20,2026-05,122.0
